date,IRC Token,Amount,No. of Transactions,Price in USD,Value Transferred in USD,holders,liquidity
2023/04/01,OMM,7677966.808461352,571.0,0.0070514143426572,54140.52527563047,13878.0,205623.7390448817
2023/04/01,IUSDC,59555.392435,488.0,1.0129887002811695,60328.93957746565,5565.0,169128.3485577787
2023/04/01,BTCB,3.973883084477379,246.0,29295.83368163004,116418.21791309227,105.0,118503.75551238764
2023/04/01,FIN,61000.89522375552,243.0,0.0851897551439685,5196.651327674614,2245.0,19120.78986435117
2023/04/01,$unknown,10064.033675899627,232.0,,,,
2023/04/01,CFT,4478733.004619999,221.0,0.0062904487356824,28173.24036637128,18979.0,67758.69513037932
2023/04/01,CODE,742964.1842173756,136.0,2.391942611646413e-05,17.771276911566563,219.0,30.546219432607774
2023/04/01,BUSD,228419.27650543745,74.0,0.9570265346304608,218603.3086367958,42.0,4.317173928665355
2023/04/01,CROWN,355341.35177556274,69.0,0.0065410922791806,2324.3205725727585,1106.0,17048.530463280058
2023/04/01,METX,5733593.98100276,55.0,7.808096540731642e-05,447.68455329027415,11414.0,1359.506350732039
2023/04/01,ETH,5.67807290694358,38.0,1845.3160025218008,10477.83879866847,95.0,42070.70117433898
2023/04/01,oICX,23497.11589278697,26.0,0.3480539540373369,8178.264094958053,11967.0,1441693.6895262045
2023/04/01,UP,1.1005784982654794,22.0,0.8698862842729713,0.9573781404068846,,
2023/04/01,XCROWN,85503.97531917623,11.0,0.0065410922791806,559.2893927995189,1106.0,17048.530463280058
2023/04/01,IUSDT,479.515596,10.0,1.0138044275693574,486.13503431335926,3475.0,16154.834693340974
2023/04/01,TAP,207641.7395118977,9.0,0.0006402045918026,132.9331950854138,9228.0,12.38858254314333
2023/04/01,NPT,199.875,9.0,0.0002014606458743,0.0402669465941266,464.0,1.053585846140198
2023/04/01,dbnUSD,357.0245231153803,8.0,1.0114838847086498,361.124551576998,9735.0,1396499.5211245688
2023/04/01,VOID,284.39829352847005,8.0,0.0077257821920357,2.1971992715876163,141.0,621.4001865261814
2023/04/01,obnUSD,108.26740445573066,4.0,1.0114838847086498,109.51073484620504,9735.0,1396499.5211245688
2023/04/01,IAM,485.83321127080205,4.0,0.0058515242876421,2.842864835494298,4061.0,6.341667434293703
2023/04/01,finMICX,5767.247793230204,4.0,0.3480539540373369,2007.313398346878,11967.0,1441693.6895262045
2023/04/01,dIUSDC,1875.995192,4.0,1.0129887002811695,1900.3619312778028,5565.0,169128.3485577787
2023/04/01,FinICX,7018.03766781918,3.0,0.3480539540373369,2442.655759867436,11967.0,1441693.6895262045
2023/04/01,finICX,93424.42623526511,2.0,0.3480539540373369,32516.74095485354,11967.0,1441693.6895262045
2023/04/01,dUSDS,41.25362714104429,2.0,1.009260647756265,41.63566245066578,5414.0,61211.07645834877
2023/04/01,oIUSDC,318.751656,2.0,1.0129887002811695,322.8918257239104,5565.0,169128.3485577787
2023/04/01,oOMM,2418.4445295922446,2.0,0.0070514143426572,17.05345444288765,13878.0,205623.7390448817
2023/04/01,oUSDS,50.31869520503064,2.0,1.009260647756265,50.78467891687928,5414.0,61211.07645834877
2023/04/01,dICX,38.85863050178303,2.0,0.3480539540373369,13.524899994621448,11967.0,1441693.6895262045
2023/04/01,uMETX,0.0552348618423099,1.0,7.808096540731642e-05,4.312791336787308e-06,11414.0,1359.506350732039
2023/04/01,uTAP,0.0124003004938965,1.0,0.0006402045918026,7.93872931592567e-06,9228.0,12.38858254314333
2023/04/01,uUP,0.0013573703783375,1.0,0.8698862842729713,0.0011807578747942,,
2023/04/01,ICX,,,0.296182908,,,
2023/04/02,bnUSD,841556.6766455976,2506.0,1.014970415620141,854155.1298628866,9737.0,1358396.190697507
2023/04/02,sICX,3699066.901721737,1866.0,0.3145458843248887,1163526.26977899,11967.0,1368265.2263409244
2023/04/02,FRMD,67734.96516687098,1298.0,0.0271496456149182,1838.9803000193815,812.0,16645.364720871785
2023/04/02,BALN,471349.242004086,487.0,0.1370608674401228,64603.5359763244,16338.0,738849.7729282397
2023/04/02,OMM,2760501.942768234,253.0,0.0066596000588002,18383.838900377483,13878.0,196757.33323754297
2023/04/02,GBET,80528.80415909858,189.0,0.0056568645663039,455.5405388144342,2781.0,14527.157800218998
2023/04/02,CFT,706724.710164596,187.0,0.0058292902632731,4119.703471776994,18980.0,62716.61548859646
2023/04/02,USDS,11379.10331585792,178.0,1.001000075644423,11390.483279939484,5414.0,60301.08256369637
2023/04/02,IUSDC,9950.339695,174.0,0.9999399487688037,9949.742164850491,5565.0,167965.54793202534
2023/04/02,FIN,23682.668198216503,171.0,0.0802094426245328,1899.573616040696,2245.0,18270.682880632463
2023/04/02,CODE,608727.4338167616,134.0,2.2550042619385227e-05,13.726829576156971,219.0,28.573591669925413
2023/04/02,$unknown,16144.49871794379,120.0,,,,
2023/04/02,BTCB,0.5413031440653675,96.0,28444.162746756465,15396.914725126277,105.0,118791.6703340745
2023/04/02,CROWN,108319.21038534024,22.0,0.0065305929478046,707.3886714542675,1106.0,17119.804274037775
2023/04/02,oICX,161708.93905897447,20.0,0.3145458843248887,50864.881239544666,11967.0,1368265.2263409244
2023/04/02,METX,2202268.854183943,18.0,7.410520740804522e-05,163.19959020757918,11414.0,1324.7062002732778
2023/04/02,BUSD,55012.996,17.0,0.8648910726795813,47580.24912175752,42.0,3.9533817970121112
2023/04/02,ETH,4.49450829747609,16.0,1829.9093802477448,8224.542893152817,95.0,42643.1314428366
2023/04/02,dICX,98262.46290104491,12.0,0.3145458843248887,30908.053289150743,11967.0,1368265.2263409244
2023/04/02,XCROWN,14936.603470378072,7.0,0.0065305929478046,97.544877287805,1106.0,17119.804274037775
2023/04/02,IAM,430.5825285297565,6.0,0.0102040037903986,4.3936657531970855,4061.0,8.983473613365941
2023/04/02,VOID,675.0427604727586,5.0,0.0069391556811355,4.68422680634396,141.0,567.2861497984717
2023/04/02,dbnUSD,13.58039649101947,4.0,1.014970415620141,13.783700670776335,9737.0,1358396.190697507
2023/04/02,finMICX,4525.390304890619,4.0,0.3145458843248887,1423.4428953670974,11967.0,1368265.2263409244
2023/04/02,FinICX,13784.099049623568,2.0,0.3145458843248887,4335.731625185704,11967.0,1368265.2263409244
2023/04/02,dOMM,634.8643975783823,2.0,0.0066596000588002,4.227942979443169,13878.0,196757.33323754297
2023/04/02,UP,0.105624259677467,2.0,0.7859778618620717,0.0830183297820598,,
2023/04/02,oIUSDC,318.751656,2.0,0.9999399487688037,318.7325145706113,5565.0,167965.54793202534
2023/04/02,finICX,5742.959795762765,1.0,0.3145458843248887,1806.4243676004808,11967.0,1368265.2263409244
2023/04/02,NPT,43.875,1.0,0.0002021550699574,0.0088695536943846,464.0,1.059917978200308
2023/04/02,ICX,,,0.26761338,,,
2023/04/03,bnUSD,1258218.7775505676,3581.0,1.0266545555600552,1291756.039863494,9745.0,1434015.2475122784
2023/04/03,sICX,3710252.552190494,2523.0,0.381840558581809,1416724.9070080006,11967.0,1527112.2405321714
2023/04/03,FRMD,38943.96915123575,1275.0,0.032829068773564,1278.4942415814753,813.0,19856.79109635054
2023/04/03,BALN,897856.7751496226,553.0,0.1526150189400705,137026.42874493034,16338.0,817867.6733849794
2023/04/03,OMM,5022635.031998967,355.0,0.007392315125971,37128.90091927814,13878.0,215070.08392386656
2023/04/03,IUSDC,31205.13101,319.0,1.0430810111430882,32549.479606763336,5565.0,173488.52746404478
2023/04/03,USDS,21938.426315585908,289.0,1.043008289322238,22881.96050184123,5414.0,63992.18913232548
2023/04/03,GBET,58287.71993334076,225.0,0.0056982681373859,332.1390572970328,2781.0,14438.242408166385
2023/04/03,CFT,3527633.1109884474,222.0,0.00698927025063,24655.581157769186,18980.0,76089.63034670593
2023/04/03,BTCB,0.9377385164410263,218.0,28592.123821425965,26811.93577420212,105.0,118430.93771671772
2023/04/03,FIN,28874.025320660985,169.0,0.0887481137756967,2562.515284320369,2245.0,19769.668337872063
2023/04/03,$unknown,6753.9144683543145,141.0,,,,
2023/04/03,CODE,555554.0,133.0,2.7374450911384375e-05,15.207985701623237,219.0,34.08139218517859
2023/04/03,CROWN,90036.48179201294,64.0,0.0065538003733675,590.0811279851911,1106.0,16987.48595929551
2023/04/03,METX,1738464.288952191,18.0,8.133599829500842e-05,141.39972844214842,11414.0,1414.1788935497218
2023/04/03,ETH,0.5946368451770634,18.0,1852.3849021041335,1101.4963142408255,95.0,42501.05913981668
2023/04/03,oICX,43116.28824535801,16.0,0.381840558581809,16463.54758758179,11967.0,1527112.2405321714
2023/04/03,XCROWN,2870.335401013648,11.0,0.0065538003733675,18.811605222853217,1106.0,16987.48595929551
2023/04/03,VOID,120271.1531490318,11.0,0.0034903810720284,419.79215646241255,141.0,435.3664945699937
2023/04/03,BUSD,35996.0,11.0,1.4527653217418774e-06,0.0522937405214206,42.0,0.0043381570628321
2023/04/03,NPT,125.775,6.0,0.0002044822393907,0.0257187536593772,464.0,1.0551660467752626
2023/04/03,IWIN,3056056.4862,5.0,,,,
2023/04/03,CLAW,1038159.2955101756,4.0,8.349713764595388e-05,86.68332959563965,527.0,2198.047185385557
2023/04/03,dICX,3040.509159203524,4.0,0.381840558581809,1160.9897157233802,11967.0,1527112.2405321714
2023/04/03,dIUSDC,1486.4410289999998,4.0,1.0430810111430882,1550.4784115338923,5565.0,173488.52746404478
2023/04/03,finICX,12631.752042565528,4.0,0.381840558581809,4823.315255800128,11967.0,1527112.2405321714
2023/04/03,finMICX,7344.79613453613,4.0,0.381840558581809,2804.541058680788,11967.0,1527112.2405321714
2023/04/03,IUSDT,2.081046,4.0,1.0291457108618114,2.141699565006129,3475.0,16181.199514536866
2023/04/03,oUSDS,291.32783365216915,4.0,1.043008289322238,303.8573454095025,5414.0,63992.18913232548
2023/04/03,UP,0.0931867669091001,3.0,0.9539344016835064,0.0888940627362528,,
2023/04/03,oOMM,105.3763752350842,2.0,0.007392315125971,0.7789753725703159,13878.0,215070.08392386656
2023/04/03,FinICX,22199.81220834322,2.0,0.381840558581809,8476.788694045039,11967.0,1527112.2405321714
2023/04/03,TAP,4818.754171917003,1.0,0.0007023511042036,3.384457313531936,9228.0,13.5314184368861
2023/04/03,finUSDS,0.0975602462756219,1.0,0.0887481137756967,0.0086582878364538,2245.0,19769.668337872063
2023/04/03,ICX,,,0.3248,,,
2023/04/04,bnUSD,2239445.116437952,6205.0,1.0731778342850675,2403322.8600591524,9753.0,1672459.8154046568
2023/04/04,sICX,9201704.883945996,4596.0,0.5148437913005778,4737440.6288798,11976.0,1833081.276337867
2023/04/04,FRMD,111034.3320909753,1568.0,0.0438846325097951,4872.700859783001,813.0,25915.337347603097
2023/04/04,BALN,1294461.1339587823,1010.0,0.1862443399581692,241086.05949565663,16338.0,982079.7789057894
2023/04/04,USDS,89498.12832814836,719.0,1.090126313965344,97564.26474116168,5417.0,83128.62957575018
2023/04/04,OMM,7910472.186609312,679.0,0.0088034421315137,69639.38412776396,13878.0,254160.06815585383
2023/04/04,IUSDC,100204.0377,643.0,1.09481931743735,109705.31615918048,5569.0,186791.41399368632
2023/04/04,CFT,7268894.431202617,622.0,0.0094520110533463,68705.6705093349,18983.0,99204.67582861976
2023/04/04,GBET,629166.511959227,459.0,0.0067892141667261,4271.546196223248,2781.0,16363.87559450544
2023/04/04,BTCB,0.9012351705669712,392.0,30400.56244600257,27398.056081354996,107.0,128798.98161880058
2023/04/04,$unknown,12450.041386865936,331.0,,,,
2023/04/04,FIN,48652.26497475975,257.0,0.1073849175726194,5224.519464035814,2247.0,23160.32311855866
2023/04/04,CODE,955554.0,136.0,2.740858369948365e-05,26.1903817883764,219.0,38.383983028683325
2023/04/04,CROWN,526589.2017746167,91.0,0.0074141129451317,3904.19181764376,1106.0,18833.91566194114
2023/04/04,ETH,2.139166984053769,90.0,1999.3843522385096,4277.016994742351,97.0,46568.32624500473
2023/04/04,oICX,98595.39066268472,52.0,0.5148437913005778,50761.22473353818,11976.0,1833081.276337867
2023/04/04,BUSD,232498.68411603125,48.0,1.3242377619409975,307883.5371080402,43.0,6.059867662038176
2023/04/04,METX,4604576.409997308,38.0,0.0001046440390508,481.8414736603943,11414.0,1677.902195547489
2023/04/04,IUSDT,1197.454828,30.0,1.079249933168794,1292.35304309165,3476.0,17093.15694242955
2023/04/04,dICX,21942.37639762169,22.0,0.5148437913005778,11296.896254695865,11976.0,1833081.276337867
2023/04/04,XCROWN,122116.62895279624,16.0,0.0074141129451317,905.3864795347724,1106.0,18833.91566194114
2023/04/04,oIUSDC,3851.050269,12.0,1.09481931743735,4216.204226923504,5569.0,186791.41399368632
2023/04/04,VOID,84961.14586610725,11.0,0.0063527115311987,539.7336510474793,141.0,661.770482529163
2023/04/04,FinICX,2949.967407730917,8.0,0.5148437913005778,1518.7724044093227,11976.0,1833081.276337867
2023/04/04,dUSDS,1846.8481037062136,8.0,1.090126313965344,2013.29771574714,5417.0,83128.62957575018
2023/04/04,oUSDS,7.760533032936034,8.0,1.090126313965344,8.45996126960085,5417.0,83128.62957575018
2023/04/04,dIUSDC,604.61172,8.0,1.09481931743735,661.9405906050222,5569.0,186791.41399368632
2023/04/04,UP,0.2765384474380387,6.0,1.2859428703976137,0.355612644873771,,
2023/04/04,finMICX,10601.98034643848,5.0,0.5148437913005778,5458.363756854599,11976.0,1833081.276337867
2023/04/04,NPT,117.0,5.0,0.0002137484372233,0.0250085671551296,464.0,1.116181658423291
2023/04/04,IAM,386.72440748299175,5.0,0.0088727404089859,3.4313052774155035,4061.0,9.098661825655944
2023/04/04,CLAW,1665146.5247832434,4.0,0.0001058284870579,176.21993744767082,527.0,2787.2152557898708
2023/04/04,oOMM,4273.944285902513,4.0,0.0088034421315137,37.62542119425655,13878.0,254160.06815585383
2023/04/04,finICX,147089.60701535066,3.0,0.5148437913005778,75728.1709366952,11976.0,1833081.276337867
2023/04/04,finOMM,1.6665380420270646,3.0,0.1073849175726194,0.1789610502747108,2247.0,23160.32311855866
2023/04/04,dbnUSD,59.60191939178201,2.0,1.0731778342850675,63.9634587721058,9753.0,1672459.8154046568
2023/04/04,obnUSD,831.5746929552473,2.0,1.0731778342850675,892.4275280319825,9753.0,1672459.8154046568
2023/04/04,finIUSDC,0.245848,1.0,0.1073849175726194,0.0264003672153933,2247.0,23160.32311855866
2023/04/04,finUSDS,0.2438977639917051,1.0,0.1073849175726194,0.0261909412823954,2247.0,23160.32311855866
2023/04/04,ICX,,,0.43784378,,,
2023/04/05,bnUSD,1605995.2058499183,4977.0,1.0048981450571184,1613861.6033292082,9757.0,1501669.7097493403
2023/04/05,sICX,7703444.289545954,3614.0,0.4377492157345584,3372176.6962036043,11979.0,1673453.4380969775
2023/04/05,FRMD,51084.44956218094,1572.0,0.0363666804616385,1857.7718537865237,816.0,22562.901687181773
2023/04/05,BALN,959867.5245084676,844.0,0.1654401939923034,158800.669461593,16344.0,884800.643400776
2023/04/05,USDS,50311.92578512101,522.0,0.9876121233444224,49688.66785419037,5417.0,73832.22085950142
2023/04/05,IUSDC,120770.937547,522.0,0.9914239100535956,119735.19512368532,5571.0,168683.3458416679
2023/04/05,OMM,4961853.547517725,468.0,0.0077063380528466,38237.72080588774,13879.0,226226.14981439032
2023/04/05,GBET,239159.87160172325,464.0,0.0062360329174455,1491.408831840389,2781.0,15062.22185560878
2023/04/05,CFT,9664893.827584209,403.0,0.008579708987596,82921.97643668576,18986.0,98400.78342741512
2023/04/05,BTCB,0.5032834255364467,266.0,28130.40142772776,14157.564792262176,107.0,119349.68819235577
2023/04/05,$unknown,5257.51705246569,254.0,,,,
2023/04/05,FIN,37461.577232474825,199.0,0.0996583080653337,3733.357404447268,2247.0,20983.28687669228
2023/04/05,CODE,555554.0,129.0,2.3304323022979238e-05,12.946809872708206,219.0,33.84543480195811
2023/04/05,CROWN,423591.5767875771,55.0,0.0068972017773795,2921.59657630228,1107.0,17443.11338585013
2023/04/05,BUSD,236086.82439993345,48.0,1.0042156608339303,237082.08637896323,45.0,3016.499212281804
2023/04/05,ETH,1.2094457358237498,26.0,1911.555561889721,2311.922723117695,97.0,43647.29769211287
2023/04/05,METX,8537520.900469873,22.0,8.421596175696699e-05,718.9955336532772,11414.0,1900.693609694106
2023/04/05,IUSDT,813.7987,17.0,0.994880877603872,809.6327648488902,3476.0,15754.962271525215
2023/04/05,oICX,1016787.0628538756,16.0,0.4377492157345584,445097.73933332926,11979.0,1673453.4380969775
2023/04/05,dIUSDC,9372.134737,12.0,0.9914239100535956,9291.758466505667,5571.0,168683.3458416679
2023/04/05,finMICX,511888.2341208371,10.0,0.4377492157345584,224078.67303014448,11979.0,1673453.4380969775
2023/04/05,XCROWN,87759.10339020808,8.0,0.0068972017773795,605.2922438841781,1107.0,17443.11338585013
2023/04/05,oIUSDC,3552.686164,8.0,0.9914239100535956,3522.21800790619,5571.0,168683.3458416679
2023/04/05,NPT,322.725,8.0,0.0002001489419669,0.0645930672962969,464.0,1.0369471556012009
2023/04/05,VOID,449.0384649088113,5.0,0.0053877487285205,2.4193064183692723,141.0,582.0439141133838
2023/04/05,CLAW,340000.0,4.0,8.887268860922658e-05,30.216714127137035,527.0,2442.477120103857
2023/04/05,dICX,506.6447562224607,4.0,0.4377492157345584,221.78334469240872,11979.0,1673453.4380969775
2023/04/05,dUSDS,96.40198239628604,4.0,0.9876121233444224,95.20776652900769,5417.0,73832.22085950142
2023/04/05,oUSDS,7.560276909152792,4.0,0.9876121233444224,7.466621131320196,5417.0,73832.22085950142
2023/04/05,FinICX,10075.739171737909,4.0,0.4377492157345584,4410.646920374238,11979.0,1673453.4380969775
2023/04/05,UP,0.1298485912551679,3.0,1.0931477349341168,0.1419436934149728,,
2023/04/05,finICX,108094.94430135992,3.0,0.4377492157345584,47318.47709279108,11979.0,1673453.4380969775
2023/04/05,TAP,15008.54960156504,2.0,0.0008051885482709,12.08471226533674,9228.0,15.604436792851144
2023/04/05,IAM,199.046087592474,2.0,0.0101937155305722,2.029019194391056,4061.0,9.826310088975973
2023/04/05,IDOGE,500.0,1.0,1.140857084249415e-07,5.704285421247073e-05,1731.0,79.09102812137019
2023/04/05,ICX,,,0.3722,,,
2023/04/06,bnUSD,1725079.0684967483,2977.0,1.0255034054101198,1769074.4593451326,9757.0,1544137.9878998117
2023/04/06,sICX,7151853.154497384,2387.0,0.4651474625207201,3326666.347135266,11979.0,1721465.9733055872
2023/04/06,FRMD,40058.65866085628,1089.0,0.0381351284818793,1527.642094843504,818.0,23364.184633115503
2023/04/06,BALN,1717010.9526971837,523.0,0.1742253335482963,299146.80593974487,16344.0,917626.6560264654
2023/04/06,GBET,120514.0,339.0,0.0062238196403423,750.0574001362196,2782.0,15207.253521633033
2023/04/06,OMM,3121535.554969964,255.0,0.008141523359038,25414.05463685583,13879.0,236372.3369689094
2023/04/06,BTCB,2.9240902031117946,251.0,29007.049848099945,84819.23028200452,109.0,129427.1439509759
2023/04/06,USDS,261423.036795104,247.0,1.0390535792410582,271632.54207801964,5418.0,77725.99385879407
2023/04/06,CFT,4517717.027132045,245.0,0.0090706197096567,40978.493108955714,18989.0,103781.97623463588
2023/04/06,IUSDC,27543.190136,229.0,1.0371367336354231,28566.05425155045,5572.0,177853.59028072038
2023/04/06,$unknown,6387.915842187785,190.0,,,,
2023/04/06,CODE,1339465.8704394936,133.0,4.199778344136117e-05,56.2545975538122,219.0,45.84465809745786
2023/04/06,FIN,25456.43638704813,123.0,0.1022975819603987,2604.131887723733,2247.0,21615.57133262589
2023/04/06,oICX,1329505.8681303018,26.0,0.4651474625207201,618416.2809672169,11979.0,1721465.9733055872
2023/04/06,BUSD,85726.87092559507,25.0,1.0251757480613868,87885.10903010887,48.0,3080.0067490768665
2023/04/06,ETH,7.114549195885366,23.0,1911.8045876866815,13601.627792016236,97.0,48580.320859999854
2023/04/06,dUSDS,73262.64964483562,22.0,1.0390535792410582,76123.8183381501,5418.0,77725.99385879407
2023/04/06,CROWN,192479.3066766369,20.0,0.0069968261035031,1346.7442373392787,1107.0,17756.87189693987
2023/04/06,IUSDT,648.894652,14.0,1.028089106067662,667.1215227067665,3476.0,16235.727057963422
2023/04/06,finMICX,82223.26585984186,14.0,0.4651474625207201,38245.943474872,11979.0,1721465.9733055872
